3.36867,3.313018,3.208762,3.218758,3.156715,3.167902,3.138697,3.042155,2.837806,3.651994,3.624107,3.383715,3.252773,3.219884,3.231959,3.197591,2.799964,4.053438,3.795671,3.408705,3.284996,3.22524,3.168761,2.906435,3.934701,3.621092,3.377054,3.162332,3.011467,2.885479,3.967478,3.798866,3.542626,3.212097,2.978042,2.764383,3.833024,3.478629,3.001615,2.628515,2.474596,2.305189,2.155304,2.466479,2.771582,3.610991,3.028654,2.734798,2.164042,1.710693,1.931401,2.14512,2.697987,3.276642,2.961339,2.345555,1.822448,1.792294,2.160872,2.819291,3.212104,2.724888,2.217582,1.915746,2.161431,2.690203,3.329958,2.810878,2.491337,2.299344,2.695436,3.059875,2.904966,2.996835,3.196555,3.330319,3.280866,3.306294,3.172282,3.383263,3.468611,3.543751,3.485721,3.634258,3.60606,3.716533,3.437084,4.093096,4.280267,4.17819,3.858997,3.805128,3.9057,4.071275,4.148382,4.234509,3.929499,3.774941,3.884081,3.484775,3.447218,3.382367,3.607531,4.09394,3.088377,2.868327,2.895596,3.235716,3.756096,3.995086,3.82441,3.438394,2.969691,2.374892,2.970896,2.762834,2.861157,3.574817,4.125174,3.817531,3.407662,2.87803,2.259919,2.879291,2.852367,3.49004,4.108811,4.072503,3.41262,2.93742,2.111054,3.191727,3.343624,4.409789,4.501952,3.697164,2.909106,2.243557,4.240584,4.707444,3.94695,2.987803,2.445056,4.495016,4.036886,3.264587,2.408727,2.008012,1.810777,1.710279,2.110121,2.67093,3.996349,3.55356,2.824032,2.078101,1.617441,1.674459,2.066603,2.709359,3.267851,2.555946,2.12928,2.015393,2.369827,2.718819,3.289636,2.906904,2.722025,2.658629,2.753709,2.95423,3.256443,3.27186,3.051467,2.950608,2.997282,2.71402
0.8363166,0.8861293,0.6637275,0.5812919,0.6191354,0.8036391,0.7818698,0.6554603,0.4130248,1.04408,0.7854682,0.7047222,0.5861156,0.8170311,0.791007,0.7396058,0.5037559,0.9808971,0.849376,0.655221,0.6838161,0.6861029,0.664858,0.4926284,0.8627149,0.7012497,0.6472225,0.7504137,0.5598715,0.4062978,1.096826,0.8293194,0.8005448,0.7181003,0.4124065,0.2972916,0.8337654,0.7781941,0.7605652,0.5583809,0.3577698,0.2652346,0.3851637,0.2098726,0.2538032,0.8110877,0.8220674,0.5205566,0.1709961,-0.2598837,-0.4015643,0.219595,0.1110258,1.007688,0.8828078,0.6065021,-0.01488805,-0.4097407,0.09448962,0.3014253,1.13716,0.8647366,0.5162347,-0.3266295,-0.2932204,-0.3098867,1.28798,0.9075662,0.4798855,0.1425588,-0.123698,0.5099131,0.7468262,0.08593855,0.1789622,0.1871935,0.1970358,0.3086033,0.3282782,1.571597,1.132002,0.7755785,0.3132491,0.07859761,0.2959886,0.4823856,0.3993011,1.648353,1.169814,0.7641849,0.3199748,0.2267545,0.1838695,0.6063119,1.480002,1.034638,0.800703,0.6878605,0.3636081,0.8909446,0.7158585,0.6096184,0.5303587,0.494828,0.9616508,0.7116709,0.5728561,0.8151652,0.6164651,0.3856485,0.2145164,0.1785551,0.2354944,0.4492456,0.8344853,0.5566403,0.5322239,0.5868899,0.3935376,0.03426315,0.01305836,-0.01245198,0.3326364,0.8079231,0.5750159,0.8422273,0.4311119,0.1550358,-0.1087533,-0.1541264,0.02497206,1.083746,0.69701,0.6184154,0.222256,-0.1554564,-0.03314783,-0.2610136,0.9552652,0.7205203,0.1330799,-0.1186515,-0.4801663,0.9556678,0.5493353,0.1186571,-0.3294918,-0.4109972,-0.1428863,0.2310527,0.428794,0.5983425,0.982826,0.414605,0.0103799,-0.4239444,-0.3109483,0.02114553,0.4192017,0.5281577,0.5657669,0.12555,0.03989146,0.3187448,0.2880974,0.5839767,0.9031801,0.5493407,0.3683316,0.2863251,0.3063279,0.4936834,0.8302193,0.7586464,0.5560874,0.4584226,0.5033659,0.4375053
0.475144,2.270244,0.5586324,0.1736373,0.2959471,0.493166,0.6669507,0.566977,0.5843295,0.9438512,0.5716233,0.4954987,0.3607524,0.5657641,0.7015687,0.7099421,0.4909973,0.3124588,0.4469031,0.5409807,0.6454798,0.6764004,0.5850354,0.4451573,0.4970758,0.4720906,0.6543399,0.5030148,0.3859207,0.2557302,0.5430359,0.4147233,0.3360633,0.5988269,0.3396403,0.1509538,0.65751,0.4904331,0.1984432,0.08959337,0.1450286,0.2320168,0.1107597,0.2068874,0.1589441,0.4737713,0.4180459,0.2417518,0.170946,-0.05249432,-0.3571369,-0.2100453,-0.171651,0.5812026,0.4590925,0.2027523,-0.2045795,-0.6010168,-0.3365282,-0.3114206,0.5645597,0.589502,-0.08117478,-0.4318104,-0.5806368,-0.2655199,0.4188305,0.4577497,-0.2270182,-0.5666649,-0.3972104,0.1483565,-0.4717398,-0.3735432,-0.2634309,-0.3489335,-0.4424173,-0.2801459,0.002959535,0.2774363,0.1192678,-0.2317299,-0.2384845,-0.129948,-0.448633,-0.282777,-0.1773486,0.1283883,0.1676789,0.2233533,0.06749328,-0.08804687,-0.2292665,0.2704664,0.3179265,0.5269635,0.4237654,0.2782306,0.2395181,-0.2882738,0.3748637,0.5132313,0.3296981,0.3739562,-0.09281418,0.1739183,0.5335287,0.5489717,0.4946792,0.3043053,-0.03557346,-0.1885619,-0.2311952,-0.1480385,0.5546761,1.021535,1.119943,0.857502,0.6363654,0.1581292,-0.02522177,-0.2508091,-0.2464522,0.7995946,0.9631049,1.849304,1.215416,0.6331275,0.09402065,-0.114801,0.1224669,2.215633,1.578801,1.83056,0.8142096,0.1306757,-0.1977368,0.1167326,-0.03247539,0.7096888,0.1458167,-0.2447355,-0.01501403,0.5925906,0.3223689,0.2324722,-0.3252026,-0.0661661,0.1400087,-0.1015286,0.5405809,0.2338059,0.3664013,0.6538823,-0.26117,-0.3384018,-0.3936811,-0.08042122,0.04885867,0.3228064,0.6293754,0.3087912,-0.1978748,-0.1798424,-0.03551018,0.2294842,0.6861205,0.6611003,0.3745757,0.2438707,0.02838415,0.2950125,0.3527855,0.4372027,0.5197302,-0.04065518,0.1939478,0.2064066
0.8713055,0.7016499,0.5435849,0.4885772,0.8996488,1.052198,1.078366,1.200156,1.030936,0.8373062,0.6933798,0.6924005,0.7136519,0.9837357,0.9955482,1.094525,0.9963523,2.393123,0.7656636,0.580101,0.8024771,0.9911274,1.04753,0.8985935,0.8573529,0.6804234,0.5658473,0.8322507,0.7184235,0.879863,0.9453954,0.8229537,0.5579727,0.5529977,0.6398633,0.5350451,0.8247507,0.7003959,0.4228754,0.2986849,0.5121093,0.9453051,0.4363096,0.4621119,0.6701491,0.7575923,0.7018753,0.6203864,0.1250909,-0.1143429,-0.02068724,0.1226026,0.4585969,0.796392,0.5486197,0.3559895,-0.0227469,-0.2980306,-0.1111096,0.4199442,0.8191893,0.7342464,0.04967376,-0.07150576,-0.2537269,0.167156,0.7102025,0.5606276,0.255751,0.1076775,-0.01741517,0.7366338,0.5362343,0.4077618,0.5315902,0.5839998,0.5895518,0.6521777,0.750629,1.131163,0.8949839,0.9640068,1.018979,0.9185708,0.7443383,0.6897556,0.7340594,1.231296,1.35645,1.432047,1.423734,0.9812387,0.8102036,0.8296171,1.366125,1.615963,1.603622,1.300894,0.9935561,1.398274,1.492474,1.210878,1.089096,0.9235486,1.262541,1.250007,1.186035,1.014169,0.9110347,0.8481795,0.7721184,0.6645093,0.694132,0.6675251,1.241092,1.075392,1.016424,0.9620538,0.8938885,0.8943884,0.5754325,0.4075499,0.473707,1.106252,1.026088,1.057389,1.074246,1.011798,0.7656084,0.5407236,0.3786183,1.13777,1.125578,1.223243,1.214064,1.011492,0.5750796,0.3332413,1.224703,1.376643,1.044168,0.8304316,0.6122639,1.400901,1.07199,0.6984437,0.42183,0.7047676,0.2625102,0.3679099,0.6741759,1.040996,1.361286,1.275962,0.4026795,0.09067295,-0.02516095,0.3117641,0.676949,1.066643,0.4955339,0.237035,0.06913964,0.2057318,0.5868178,0.9463234,1.05381,0.653234,0.4474232,0.5935429,0.5036592,0.9951415,0.8647659,0.5349596,0.5727481,0.3016902,0.5637164,0.9446717
1.695194,1.846947,1.862408,1.74086,1.7604,1.806612,1.955189,2.101414,2.003197,3.069999,2.675447,2.078687,1.852842,1.772451,1.775192,1.932343,1.877589,3.715878,2.690285,2.072645,1.78665,1.679949,1.733867,1.762654,2.811242,2.321738,1.973507,1.685315,1.547245,1.540534,2.477641,2.501857,2.229934,1.799066,1.480755,1.43839,2.694454,2.019407,1.553627,1.382833,1.459823,1.466968,1.421699,1.322262,1.412914,2.186413,1.595799,1.334919,1.175955,0.9712092,0.8970441,0.7558296,0.860043,1.649905,1.405475,1.118924,0.7515992,0.5859356,0.5144866,0.5293317,1.66,1.31442,1.070404,0.7613491,0.5996982,0.6347571,1.722083,1.566829,1.212677,0.9093619,0.6844264,1.677008,1.282193,1.049898,0.893067,0.8343964,0.7453029,0.9546914,1.421015,2.233129,1.713205,1.37161,1.18522,1.137365,1.049823,1.009781,1.17635,2.141335,1.863589,1.741231,1.560121,1.424134,1.308027,1.586751,2.296926,2.361723,2.135185,1.97774,1.7824,2.409981,2.428012,2.329829,2.237489,2.044262,2.068497,2.237206,2.314659,2.312831,2.26276,1.787123,1.27722,0.9977139,0.9892507,1.494607,2.010375,2.199335,2.308706,2.35492,2.004128,1.453548,1.057405,0.9480432,1.077602,2.010991,2.160557,2.376561,2.260621,1.596053,1.091783,0.9779853,0.9521516,1.980473,2.278214,2.377687,1.761893,1.160981,0.8701284,0.8570685,2.323329,1.913806,1.390972,0.860005,0.7634977,2.177593,1.653661,1.058581,0.7323858,0.6375879,0.8090759,1.095138,1.536567,1.993588,2.007699,1.493086,0.8741271,0.6829495,0.6342512,1.022721,1.568529,1.985675,1.258326,0.7436746,0.705324,1.137507,1.607082,1.908834,1.390671,1.163154,1.016728,1.249443,1.552897,1.795138,1.421766,1.427997,1.423451,1.578663,1.642552,1.796831
1.5669,1.482718,1.035646,1.224602,1.505234,1.74612,1.961941,2.085078,1.741625,1.545131,1.239385,1.209432,1.412117,1.654389,1.792196,1.920807,1.84008,1.55916,1.234403,1.301163,1.476848,1.624604,1.670165,1.78319,1.327863,1.262354,1.358404,1.427654,1.4449,1.401314,1.519943,1.405796,1.513944,1.383436,1.329452,1.212305,1.926857,1.843884,1.412922,1.149359,1.100881,1.247207,1.324759,1.312861,1.29349,1.983547,1.511223,1.217477,0.9344327,0.6483191,0.5842147,0.8884144,0.9659755,1.691396,1.406858,1.099053,0.6252631,0.2359275,0.2447851,0.6380638,1.658567,1.349921,0.8296885,0.5324733,0.1333771,0.3666865,1.703565,1.071656,0.8984896,0.4921915,0.2123564,1.397367,0.8470461,0.4641799,0.5089133,0.6127421,0.7521358,0.9226525,1.178945,1.069599,1.23479,0.8988449,0.6438564,0.6447665,0.7115664,0.8414057,0.9312299,1.589384,1.325205,1.067105,0.9145458,0.8840374,0.9832175,1.130612,1.650364,1.468935,1.312337,1.097349,1.0913,1.742283,1.630277,1.423265,1.265367,1.216637,1.851764,1.881732,1.705768,1.415888,1.265814,1.108246,0.9438984,0.8712783,0.9948823,1.29927,1.879847,1.855959,1.641208,1.350432,1.148843,0.9488729,0.8143044,0.800359,1.060642,1.863594,1.770198,1.535191,1.119168,0.8758944,0.7717986,0.7292393,0.8419485,1.244156,1.65713,1.393168,0.9700863,0.6288383,0.5715199,0.516688,1.651254,1.146767,0.6672447,0.3570251,0.2197659,1.575914,1.14349,0.6248232,0.2696954,0.08880036,0.536365,1.114726,1.511128,1.868311,1.493705,0.8527536,0.6339138,0.2361677,0.3206571,0.9968169,1.601293,1.983461,1.180797,0.7768962,0.5476805,0.9305915,1.634235,1.948076,1.478506,1.17311,0.8271795,0.9925755,1.312078,1.662921,1.608737,1.34476,1.105096,1.150932,1.379585,1.436466
1.230286,1.467481,1.372125,1.001111,0.7481761,0.7411362,0.8384193,0.7925608,0.7649454,2.441833,2.343971,1.642265,1.250596,0.8736922,0.8452027,0.8127313,0.7096516,3.030576,2.726361,1.837373,1.322963,0.9782185,0.8171897,0.555373,3.271534,2.677238,1.908656,1.378597,1.075804,0.7665845,3.195619,3.09581,2.695782,1.955959,1.374145,0.8719707,3.285999,2.830413,2.057901,1.324357,0.8670589,0.6705641,0.6111796,0.6214175,0.5823599,2.563325,2.248015,1.677256,1.205332,0.6993084,0.4667141,0.6392947,0.9001247,2.381307,2.124793,1.785033,1.110627,0.8226285,0.8430206,1.066376,2.284769,2.120951,1.630354,1.236774,0.9646717,0.9073318,2.187363,1.945452,1.505584,1.166398,0.9048656,1.785289,1.348171,0.9371302,0.7586981,0.8486289,0.9562591,0.6677108,0.6128249,1.768819,1.383904,1.112936,0.814496,0.6903459,0.6383925,0.6856546,0.5801985,1.725341,1.539353,1.333503,0.8589935,0.7262108,0.6526873,0.9129986,1.597696,1.568404,1.334289,0.9752171,0.823448,1.473474,1.249043,1.039405,0.8347058,0.8952215,1.376804,1.23726,1.112316,1.041032,0.9515453,1.007144,0.8007144,0.688185,0.602909,0.7339814,1.321119,1.198117,1.148315,1.087301,1.05388,0.9017462,0.7153529,0.9841411,0.8410496,1.221265,1.21618,1.300787,1.277612,0.9496421,0.8393211,0.9533314,1.185663,1.3251,1.433716,1.684828,1.213943,0.7641075,0.7722099,1.052148,1.772472,1.482392,0.9924285,1.007302,0.9201773,1.838532,1.270926,0.9477381,0.8978591,0.8766904,1.080852,0.9891796,0.8532727,0.8503166,1.744064,1.579148,0.9713679,0.6762143,0.8429364,0.855584,0.7897086,0.8598243,1.348874,0.9161389,0.5270121,0.4824122,0.5424169,0.6990724,1.483975,1.187804,0.8135031,0.5336506,0.9747038,0.8652235,1.220019,0.9401218,0.7982747,0.7221826,0.9761432,0.9260886
1.076397,0.9938651,0.8799597,0.615693,0.776867,0.8122255,0.9340691,0.8867988,0.9523572,1.781937,1.658966,0.93594,0.8068715,0.9468928,0.9372028,0.8986676,0.8411137,2.31915,1.35793,0.9500678,0.9222314,0.9131308,0.8370426,0.7261386,1.814383,1.445396,1.052972,0.8083047,0.6667247,0.5255135,1.699682,2.110235,1.544415,0.9065399,0.5348833,0.4119421,2.772568,1.435937,0.7398354,0.3502714,0.3684095,0.3752198,0.5395336,0.6982281,0.7934053,1.626484,1.118426,0.655715,0.3247074,0.04057083,0.164744,0.9368625,0.483262,1.141637,0.9006121,0.2423221,-0.05425023,-0.2580478,0.03660376,0.3232782,0.9950039,0.5996499,0.329442,-0.2057744,-0.1409053,-0.1827478,0.4989353,0.2180812,0.1434851,-0.1166934,-0.4709731,0.4914706,-0.08217415,-0.2802247,-0.1472701,-0.07054807,0.2653704,0.4997469,0.6939331,0.6673182,0.1021933,-0.05582557,-0.1680327,-0.05457081,0.07664975,0.4706663,0.3889414,0.4622217,0.2128322,0.1716385,0.100836,0.1064657,0.3051392,0.2626129,0.6075881,0.4643402,0.4684497,0.3635171,0.3300731,0.7804433,0.6261435,0.5336445,0.509878,0.2555126,0.7906703,0.6806457,0.6037914,0.5839051,0.3874668,0.2200114,0.1236604,0.1534566,0.3285345,0.5680531,0.8889756,0.6726438,0.5601332,0.5502483,0.2779589,0.03158679,-0.04809254,0.1128346,0.2269373,0.8453513,0.6516392,0.6264659,0.4497443,0.1483524,-0.1226706,-0.1223729,0.09620217,0.8156263,0.7162102,0.6436297,0.3255252,-0.1275782,-0.2888747,-0.3172046,0.8385945,0.5762526,0.1913093,-0.07318093,-0.2884021,0.9554602,0.7356257,0.6655779,0.1292692,-0.1861221,-0.3034538,-0.06563298,0.5266615,0.929965,0.8814518,0.6878264,0.5798064,0.4059073,-0.5277146,-0.05750142,0.1875143,0.8448833,0.7405697,0.4781726,0.1937487,-0.2784028,0.5058365,0.7956614,1.114099,0.72921,0.5192974,0.3634475,0.6211181,0.7454169,1.027756,0.8598463,0.6310104,0.4879546,0.5200654,0.9912525
1.66179,1.467618,2.00766,0.9871531,0.925171,0.9542974,0.9780295,0.9659532,1.029583,1.545866,1.318383,2.837792,0.9657403,0.9375421,0.9464974,0.9739301,1.01108,1.848022,1.420083,0.9449263,1.000329,0.9110475,0.9514459,0.9748325,1.659782,1.210134,0.9318449,0.9510702,0.9322453,0.9238707,1.768598,1.4211,1.191178,0.9580538,0.9284598,0.8561505,1.557861,1.177122,2.807673,1.018541,1.063073,0.9976032,0.8444621,0.6231858,0.7660215,1.395694,1.137742,1.793573,1.214481,0.7874413,0.8605367,0.616053,0.5900952,1.669581,1.810035,1.491458,1.12323,0.7182409,0.4982118,0.4100353,2.083088,1.891079,1.476084,1.06627,0.7197071,0.4085532,2.320147,2.147843,1.48056,1.041871,0.9106279,1.911768,1.363041,1.115585,0.7932183,0.4558376,0.3417591,0.579178,0.824237,2.016224,1.876917,1.332417,1.071603,0.8039416,0.4346074,0.4714895,0.5302769,2.285321,1.810385,1.401246,0.9565991,0.6457396,0.6525478,0.7198142,2.4202,2.002596,1.361444,1.007256,0.8620629,2.474393,2.064668,1.455267,1.100709,0.9941803,2.590392,2.393836,1.909802,1.455677,1.275149,0.9479845,0.7105356,0.5207672,0.5221899,0.7065282,2.455529,2.205816,1.76448,1.379083,1.001775,0.9898632,0.7274392,0.5109338,0.6778902,2.371845,2.182484,1.909919,1.691376,1.41415,1.174751,0.8446209,0.5452799,2.550987,2.510623,2.166745,1.834502,1.553485,1.160472,0.7497684,2.622161,2.227782,1.790458,1.360109,1.30675,2.688018,2.044451,1.566254,1.073679,0.8266796,0.4681257,0.5890173,0.7656869,1.214768,2.405464,1.796615,1.228759,0.5704607,0.4504307,0.6234739,0.8824527,0.8907059,1.385262,1.109335,0.5821916,0.6597968,0.8697379,0.9001539,2.059317,1.501802,0.963107,0.8485633,1.002511,0.9253662,1.907001,1.45832,1.319081,1.15546,0.9800245,1.025571
2.595238,2.33102,1.921775,1.628871,1.686642,2.003276,1.684496,1.668292,1.666879,2.969176,1.986574,1.809971,1.747174,1.757151,1.685883,1.71078,1.421288,2.461159,1.899233,1.78609,1.824677,1.751323,1.651316,1.201042,2.062063,1.85042,1.74431,1.673064,1.429372,1.197064,2.255083,2.019292,1.816415,1.60438,1.421134,1.366608,2.293024,1.879281,1.620642,1.598668,1.339042,1.243252,1.298242,1.362067,1.456131,2.371941,2.094394,1.883267,1.654686,1.239786,1.063422,1.279352,1.438693,2.384697,2.171977,1.902032,1.445941,1.211424,1.198027,1.551499,2.447385,2.233833,1.834965,1.454505,1.30899,1.562851,2.613071,2.178393,1.97022,1.646584,1.583922,2.280234,1.983903,1.773782,1.693039,1.570956,1.557716,1.635756,1.686547,3.117321,2.637343,2.131613,1.866805,1.63345,1.53415,1.567142,1.731691,3.244597,2.78169,2.153726,1.808896,1.507267,1.550096,1.486988,3.076563,2.580043,2.032078,1.631462,1.488703,2.839424,2.484901,1.854053,1.668404,1.470046,2.932034,2.608366,2.231446,2.185024,1.977956,1.62321,1.712847,1.748675,1.72124,1.706941,2.84948,2.589101,2.364128,2.310775,1.977163,1.726781,1.756157,1.814685,1.811214,2.882812,2.768099,2.775995,2.597637,1.961246,1.810724,1.890123,1.754273,3.097059,3.237489,3.249334,2.528464,1.950183,1.762632,1.822066,3.58236,3.381401,2.55936,1.898847,1.639086,4.159184,3.583212,2.359743,1.545895,1.43525,1.669379,1.710511,1.59969,1.611806,4.366164,3.5624,2.220687,1.410064,1.160529,1.440842,1.527211,1.65994,2.625201,1.92131,1.338503,1.101752,1.499173,1.623869,3.12139,2.516375,2.009833,1.568787,1.596916,1.547193,2.730627,2.415759,2.104135,1.778972,1.483177,1.602138
